name,usage
EVELIN,German
EVELIN,Estonian
EVELIN,Hungarian
EVELÍNA,Czech
EVELÍNA,Slovak
EVELĪNA,Latvian
EVELINA,English
EVELINA,Italian
EVELINA,Swedish
EVELINA,Lithuanian
EVELINA,Greek
EVELINA,Russian
EVELINA,Bulgarian
EVELINE,English
EVELINE,French
EVELINE,Dutch
EVELYN,English
EVELYN,German
ÉVELYNE,French
EVELYNN,English
EVEN,Norwegian
EVERARD,English
EVERETT,English
EVERETTE,English
EVERILD,History
EVERITT,English
EVERLEE,English
EVERLEIGH,English
EVERLY,English
EVERT,Dutch
EVERT,Swedish
EVETTE,English
EVGENI,Bulgarian
EVGENI,Russian
EVGENIA,Greek
EVGENIA,Russian
EVGENIA,Bulgarian
EVGENIJ,Macedonian
EVGENIJA,Macedonian
EVGENIOS,Greek
EVGENIY,Russian
EVGENIYA,Bulgarian
EVGENIYA,Russian
EVGENY,Russian
EVHEN,Ukrainian
EVI,Greek
EVI,Dutch
EVI,German
EVIATAR,Hebrew
EVIE,English
ÉVIKE,Hungarian
EVÎN,Kurdish
EVITA,Spanish
EVITA,Latvian
EVLOGI,Bulgarian
EVONNE,English
EVPRAKSIYA,Russian
ÉVRARD,French
EVREN,Turkish
EVRIDIKI,Greek
EVRIPIDIS,Greek
EVRON,Hebrew
EVVIE,English
EVY,Swedish
EVY,Norwegian
EVY,Danish
EVY,Dutch
EVYATAR,Hebrew
EVYATAR,Biblical Hebrew
EVŽEN,Czech
EVŽENIE,Czech
EWA,Polish
EWALD,German
EWALD,Dutch
EWALD,Ancient Germanic
EWAN,Scottish
EWART,English
EWELINA,Polish
EWEN,Scottish
EWOUD,Dutch
EWOUT,Dutch
EYAL,Hebrew
EYDÍS,Ancient Scandinavian
EYDÍS,Icelandic
EYLÜL,Turkish
EYMEN,Turkish
EYSTEINN,Ancient Scandinavian
EYSTEINN,Icelandic
EYTAN,Hebrew
EYÜP,Turkish
EYVINDR,Ancient Scandinavian
EYVINDUR,Icelandic
EZAR,Biblical
EZECHIAS,Biblical Latin
EZECHIEL,Biblical Latin
EZEKIAS,Biblical Greek
EZEKIEL,Biblical
EZEKIEL,English
EZEQUIEL,Spanish
EZEQUIEL,Portuguese
EZER,Biblical
EZER,Biblical Hebrew
EZGI,Turkish
EZHIL,Tamil
EZIO,Italian
EZIZ,Turkmen
'EZRA',Biblical Hebrew
EZRA,Biblical
EZRA,English
EZRA,Hebrew
EZRAS,Biblical Latin
EZTEBE,Basque
FAAS,Dutch
FÁBIA,Portuguese
FABIA,Italian
FABIA,Ancient Roman
FÁBIÁN,Hungarian
FABIÁN,Spanish
FABIAN,German
FABIAN,Dutch
FABIAN,Polish
FABIAN,Romanian
FABIAN,English
FABIANA,Italian
FABIANA,Spanish
FABIANA,Portuguese
FABIANA,Ancient Roman
FABIANO,Italian
FABIANO,Portuguese
FABIANUS,Ancient Roman
FABIEN,French
FABIENNE,French
FABIJAN,Croatian
FABIJAN,Slovene
FÁBIO,Portuguese
FABIO,Italian
FABIO,Spanish
FABIOLA,Italian
FABIOLA,Spanish
FABIOLA,Ancient Roman
FABIUS,Ancient Roman
FABÓ,Hungarian
FABRICE,French
FABRICIA,Ancient Roman
FABRÍCIO,Portuguese
FABRICIO,Spanish
FABRICIUS,Ancient Roman
FABRIZIA,Italian
FABRIZIO,Italian
FACHTNA,Irish
FACHTNA,Irish Mythology
FACUNDO,Spanish
FACUNDUS,Late Roman
FADDEI,Russian
FADDEY,Russian
FADI,Arabic
FADIA,Arabic
FADIL,Arabic
FADILA,Arabic
FAƊIMATU,Western African
FAƊIMATU,Hausa
FADIME,Turkish
FADL,Arabic
FADUMO,Eastern African
FADUMO,Somali
FADZAI,Southern African
FADZAI,Shona
FAE,English
FÁELÁN,Ancient Irish
FAHD,Arabic
FAHIM,Arabic
FAHIMA,Arabic
FAHMIDA,Urdu
FAHRI,Turkish
FAHRIYE,Turkish
FAIGA,Yiddish
FAIGEL,Yiddish
FAINA,Russian
FAIRUZ,Arabic
FAIRUZA,Arabic
FAISAL,Arabic
FAISAL,Urdu
FAISAL,Bengali
FAISAL,Malay
FAISAL,Indonesian
FAITH,English
FAITHE,English
FAIVISH,Yiddish
FAIZ,Arabic
FAIZA,Arabic
FAIZEL,Arabic
FAJR,Arabic
FAJRA,Esperanto
FAKHRI,Arabic
FAKHRIYYA,Arabic
FALK,German
FALLON,English
FAMKE,Dutch
FAMKE,Frisian
FANCY,English
FANE,Romanian
FANG,Chinese
FANNAR,Icelandic
FANNI,Finnish
FANNI,Hungarian
FANNIE,English
FANNY,English
FANNY,French
FANNY,Spanish
FANNY,Swedish
FANTINE,Literature
FAOLÁN,Irish
FARAG,Arabic
FARAH,Arabic
FARAI,Southern African
FARAI,Shona
FARAJ,Arabic
FARAJI,Eastern African
FARAJI,Swahili
FARAMOND,History
FARAMUND,Ancient Germanic
FAREED,Arabic
FAREED,Urdu
FAREEHA,Arabic
FAREEHA,Urdu
FƏRHAD,Azerbaijani
FARHAD,Persian
FARHAN,Arabic
FARHAN,Urdu
FARHAN,Bengali
FARHANA,Arabic
FARHANA,Bengali
FARHATA,Ancient Persian
FƏRID,Azerbaijani
FARID,Arabic
FARID,Persian
FARID,Urdu
FARIDA,Arabic
FARIDOON,Persian
FARIHA,Arabic
FARIHA,Urdu
FARIS,Arabic
FARIS,Bosnian
FARJANA,Bengali
FARLEY,English
FAROHILDIS,Ancient Germanic
FARON,English
FAROOQ,Arabic
FAROUK,Arabic
FARQUHAR,Irish
FARQUHAR,Scottish
FARRAH,Arabic
FARRELL,English
FARROKH,Persian
FARRUH,Uzbek
FARRUKH,Urdu
FARRUKH,Tajik
FARRUX,Uzbek
FARUK,Turkish
FARUK,Arabic
FARUQ,Arabic
FARVALD,Ancient Germanic
FARZANA,Pashto
FARZANA,Urdu
FARZANA,Bengali
FARZANEH,Persian
FARZONA,Tajik
FATEMA,Bengali
FATEMAH,Persian
FATHI,Arabic
FATHIMATH,Dhivehi
FATHIYYA,Arabic
FATIH,Turkish
FATIHA,Arabic
FÁTIMA,Portuguese
FÁTIMA,Spanish
FÀTIMA,Catalan
FATIMA,Arabic
FATIMA,Urdu
FATIMAH,Arabic
FATIMAH,Malay
FATIMAH,Indonesian
FATIMATA,Western African
FATIMATOU,Western African
FATIN ,Arabic
FATIN ,Arabic
FATMA,Arabic
FATMA,Turkish
FATMA,Azerbaijani
FATMA,Kurdish
FATMIR,Albanian
FATMIRE,Albanian
FATOŞ,Turkish
FATOU,Western African
FATOUMATA,Western African
FATSANI,Southern African
FATSANI,Chewa
FATUMA,Eastern African
FAUNA,Roman Mythology
FAUNUS,Roman Mythology
FAUST,Literature
FAUSTA,Italian
FAUSTA,Ancient Roman
FAUSTIN,French
FAUSTINA,Ancient Roman
FAUSTINA,Italian
FAUSTINE,French
FAUSTINO,Spanish
FAUSTINO,Italian
FAUSTINO,Portuguese
FAUSTINUS,Ancient Roman
FAUSTO,Italian
FAUSTO,Spanish
FAUSTO,Portuguese
FAUSTUS,Ancient Roman
FAWN,English
FAWZI,Arabic
FAWZIYA,Arabic
FAWZIYYA,Arabic
FAY,English
FAYE,English
FAYIZ,Arabic
FAYRUZ,Arabic
FAYSAL,Arabic
FAYVEL,Yiddish
FAYZA,Arabic
FAZL,Arabic
FEARCHAR,Irish
FEARCHAR,Scottish
FEARDORCHA,Irish
FEARGHAL,Irish
FEARGHAS,Irish
FEARGHAS,Scottish
FEARGHAS,Irish Mythology
FEBE,Dutch
FEBE,Spanish
FEBE,Italian
FEBRONIA,Late Roman
FECHÍN,Irish
FEDDE,Frisian
FEDELE,Italian
FEDELM,Irish Mythology
FEDELMA,Irish
FEDELMID,Ancient Irish
FEDELMID,Irish Mythology
FEDERICA,Italian
FEDERICO,Spanish
FEDERICO,Italian
FEDERIGO,Italian
FEDIR,Ukrainian
FEDLIMID,Ancient Irish
FEDLIMID,Irish Mythology
FEDOR,Russian
FEDORA,Russian
FEDORA,Italian
FEDOT,Russian
FEDYA,Russian
FEHIM,Turkish
FEHIME,Turkish
FEICHÍN,Irish
FEIDELM,Irish Mythology
FEIDHELM,Irish
FEIDHLIM,Irish
FEIDHLIMIDH,Irish
FEIDLIMID,Ancient Irish
FEIDLIMID,Irish Mythology
FEIGE,Yiddish
FEIVEL,Yiddish
FEIVUSH,Yiddish
FÉLAGI,Ancient Scandinavian
FELICE,Italian
FELÍCIA,Hungarian
FELÍCIA,Portuguese
FELICIA,English
FELICIA,Italian
FELICIA,Spanish
FELICIA,Romanian
FELICIA,Dutch
FELICIA,Swedish
FELICIA,Late Roman
FELICIANA,Spanish
FELICIANA,Italian
FELICIANA,Late Roman
FELICIANO,Spanish
FELICIANO,Portuguese
FELICIANO,Italian
FELICIANUS,Late Roman
FELICIDAD,Spanish
FELICIDADE,Portuguese
FÉLICIE,French
FELICIE,German
FÉLICIEN,French
FÉLICIENNE,French
FELICITA,Italian
FELICITÁS,Hungarian
FELICITAS,German
FELICITAS,Late Roman
FELICITAS,Roman Mythology
FÉLICITÉ,French
FELICITY,English
FELICIUS,Late Roman
FELICJA,Polish
FELICJAN,Polish
FELICYTA,Polish
FELIKS,Russian
FELIKS,Slovene
FELIKS,Polish
FELIM,Irish
FELINA,Late Roman
FELINE,Dutch
FELINUS,Late Roman
FELIP,Catalan
FELIPA,Spanish
FELIPE,Spanish
FELIPE,Portuguese
FELIPINHO,Portuguese
FELISA,Spanish
FELIU,Catalan
FÉLIX,French
FÉLIX,Spanish
FÉLIX,Portuguese
FELIX,German
FELIX,Dutch
FELIX,Swedish
FELIX,Norwegian
FELIX,Danish
FELIX,English
FELIX,Romanian
FELIX,Ancient Roman
FELIX,Biblical
FELIX,Biblical Latin
FELIZITAS,German
FEMI,Western African
FEMI,Yoruba
FEMIE,English
FEMKE,Dutch
FEMKE,Frisian
FEMME,Frisian
FEN ,Chinese
FEN ,Frisian
FENELLA,Scottish
FENNA,Dutch
FENNA,Frisian
FENNE,Dutch
FENNE,Frisian
FENRIR,Norse Mythology
FENTON,English
FEODOR,Russian
FEODORA,Russian
FEODOSIY,Russian
FEODOSIYA,Russian
FEOFAN,Russian
FEOFIL,Russian
FEOFILAKT,Russian
FERAPONT,Russian
FERAY,Turkish
FERDI,German
FERDI,Dutch
FERDIE,English
FERDINÁND,Hungarian
FERDINAND,German
FERDINAND,French
FERDINAND,Dutch
FERDINAND,English
FERDINAND,Slovak
FERDINAND,Czech
FERDINAND,Slovene
FERDINAND,Croatian
FERDINAND,Ancient Germanic
FERDINANDA,Italian
FERDINANDO,Italian
FERDO,Slovene
FERDO,Croatian
FERDOUS,Bengali
FERDOUSI,Bengali
FERDOWSI,History
FERDY,English
FERDYNAND,Polish
FERENC,Hungarian
FERESHTEH,Persian
FEREYDOON,Persian
FEREYDOUN,Persian
FEREYDOUN,Persian Mythology
FERGAL,Irish
FERGIE,Scottish
FERGUS,Irish
FERGUS,Scottish
FERGUS,Irish Mythology
FERHAT,Turkish
FERI,Hungarian
FERID,Bosnian
FERIDE,Turkish
FERIDUN,Turkish
FERIHA,Turkish
FERIT,Turkish
FERKÓ,Hungarian
FERMÍN,Spanish
FERMIN,Basque
FERMINTXO,Basque
FERN,English
FERNAND,French
FERNANDA,Spanish
FERNANDA,Portuguese
FERNANDA,Italian
FERNANDE,French
FERNANDO,Spanish
FERNANDO,Portuguese
FERNÃO,Portuguese
FERNE,English
FEROZ,Urdu
FEROZE,Urdu
FERRAN,Catalan
FERRER,Various
FERRUCCIO,Italian
FERRUTIUS,Late Roman
FERUZA,Uzbek
FESTER,Popular Culture
FESTUS,Ancient Roman
FESTUS,Biblical Latin
FESTUS,Biblical
FEVRONIA,Greek
FEVZI,Turkish
FEVZIYE,Turkish
FFION,Welsh
FFLUR,Welsh
FFRAID,Welsh
FFRANSIS,Welsh
FIACHNA,Irish
FIACHRA,Irish
FIACHRA,Irish Mythology
FIACRE,French
FIADH,Irish
FIAMMETTA,Italian
FIANNA,Irish
FIDAN,Turkish
FIDAN,Azerbaijani
FIDDA,Arabic
FIDEL,Spanish
FIDELA,Spanish
FIDELIA,Spanish
FIDELIS,Late Roman
FIDELMA,Irish
FIDO,Pet
FIEKE,Dutch
FIEN,Dutch
FIENE,Dutch
FIERA,Esperanto
FIETE,German
FIFE,Scottish
FIFI,French
FIGARO,Literature
FIHR,Arabic
FIKRET,Turkish
FIKRI,Arabic
FIKRI,Turkish
FIKRIYE,Turkish
FIKRIYYA,Arabic
FILADELFO,Italian
FILAT,Russian
FILBERT,Eastern African
FILEMÓN,Spanish
FILIB,Scottish
FILIBERT,German
FILIBERT,Ancient Germanic
FILIBERTO,Italian
FILIMENA,Macedonian
FILIMON,Romanian
FILIP,Swedish
FILIP,Norwegian
FILIP,Danish
FILIP,Dutch
FILIP,Czech
FILIP,Slovak
FILIP,Bulgarian
FILIP,Polish
FILIP,Croatian
FILIP,Serbian
FILIP,Slovene
FILIP,Macedonian
FILIP,Romanian
FILIP,Finnish
FILIPA,Portuguese
FILIPE,Portuguese
FILIPINA,Polish
FILIPP,Russian
FILIPPA,Greek
FILIPPA,Swedish
FILIPPA,Italian
FILIPPO,Italian
FILIPPOS,Greek
FILIPPU,Corsican
FILIPPU,Old Church Slavic
FILIPPUS,Dutch
FILIPS,Latvian
FILIZ,Turkish
FILLIN,Irish
FILOMENA,Italian
FILOMENA,Portuguese
FILOMENA,Spanish
FIMA,Russian
FINA,Italian
FINBAR,Irish
FINBARR,Irish
FINDLAY,Scottish
FINEES,Biblical Latin
FINELLA,Scottish
FINGAL,Scottish
FINGALL,Scottish
FINKA,Croatian
FINLAY,Irish
FINLAY,Scottish
FINLAY,English
FINLEY,Irish
FINLEY,Scottish
FINLEY,English
FINN ,Irish Mythology
FINN ,Irish
FINN ,English
FINN ,Dutch
FINN ,German
FINN ,Danish
FINN ,Norwegian
FINN ,Swedish
FINN ,Dutch
FINN ,German
FINNAGÁN,Irish
FINNÁN,Irish
FINNBAR,Irish
FINNBARR,Irish
FINNEGAN,Irish
FINNEGAN,English
FINNÉN,Irish
FINNGUALA,Irish
FINNGUALA,Irish Mythology
FINNIAN,Irish
FINNLEY,English
FINNR,Ancient Scandinavian
FINNUALA,Irish
FINNUALA,Irish Mythology
FINNUR,Icelandic
FINOLA,Irish
FINOLA,Scottish
FINTAN,Irish
FINTAN,Irish Mythology
FION,Irish
FÍONA,Irish
FIONA,Scottish
FIONA,English
FIONN,Irish
FIONN,Irish Mythology
FIONNÁN,Irish
FIONNBARRA,Irish
FIONNBHARR,Irish
FIONNGHALL,Scottish
FIONNGHUALA,Irish
FIONNGHUALA,Scottish
FIONNGHUALA,Irish Mythology
FIONNLAGH,Irish
FIONNLAGH,Scottish
FIONNTAN,Irish
FIONNTAN,Scottish
FIONNUALA,Irish
FIONNUALA,Irish Mythology
FIONOLA,Irish
FIONOLA,Scottish
FIORALBA,Italian
FIORE,Italian
FIORELLA,Italian
FIORENZA,Italian
FIORENZO,Italian
FIORINO,Italian
FIRAT,Turkish
FIRDAUS,Arabic
FIRDAUS,Indonesian
FIRDAUS,Urdu
FIRDAUSI,History
FIRDOS,Urdu
FIRDOUS,Urdu
FIRENZE,Various
FIRMIN,French
FIRMIN,Medieval English
FIRMINO,Portuguese
FIRMINO,Italian
FIRMINUS,Late Roman
FIROOZEH,Persian
FIROUZ,Persian
FIROUZEH,Persian
FIROZ,Bengali
FIRUZ,Persian
FIRUZ,Tajik
FIRUZA,Tajik
FIRUZA,Azerbaijani
FIRUZƏ,Azerbaijani
FIRUZE,Turkish
FIRUZEH,Persian
FISHEL,Yiddish
FISHER,English
FISHKE,Yiddish
FITO,Spanish
FITZ,English
FITZROY,English
FIZZA,Arabic
FJOLLA,Albanian
FLÆMINGR,Ancient Scandinavian
FLAITHRÍ,Irish
FLAKA,Albanian
FLAMUR,Albanian
FLANAGAN,English
FLANN,Irish
FLANNÁN,Irish
FLANNERY,English
FLÁVIA,Portuguese
FLAVIA,Italian
FLAVIA,Spanish
FLAVIA,Romanian
FLAVIA,Ancient Roman
FLAVIAN,History
FLAVIANA,Ancient Roman
FLAVIANA,Italian
FLAVIANO,Italian
FLAVIANUS,Ancient Roman
FLAVIE,French
FLAVIEN,French
FLAVIENNE,French
FLÁVIO,Portuguese
FLAVIO,Italian
FLAVIO,Spanish
FLAVIU,Romanian
FLAVIUS,Ancient Roman
FLAVIUS,Romanian
FLEMMING,Danish
FLETCHER,English
FLEUR,French
FLEUR,Dutch
FLEUR,English
FLEURETTE,French
FLEURETTE,Dutch
FLEURETTE,English
FLICK,English
FLINT,English
FLIP,Dutch
FLO,English
FLOELLA,English
FLOOR,Dutch
FLOORTJE,Dutch
FLOR,Spanish
FLÓRA,Hungarian
FLORA,English
FLORA,Italian
FLORA,Spanish
FLORA,Portuguese
FLORA,German
FLORA,Dutch
FLORA,French
FLORA,Roman Mythology
FLORE,French
FLORENCE,English
FLORENCE,French
FLORÊNCIA,Portuguese
FLORENCIA,Spanish
FLORÊNCIO,Portuguese
FLORENCIO,Spanish
FLORENT,French
FLORENTIA,Late Roman
FLORENTIN,Romanian
FLORENTIN,French
FLORENTIN,German
FLORENTINA,Spanish
FLORENTINA,Romanian
FLORENTINA,Late Roman
FLORENTINE,French
FLORENTINO,Spanish
FLORENTINUS,Late Roman
FLORENTIUS,Late Roman
FLORETTA,English
FLORETTE,French
FLÓRIÁN,Hungarian
FLORIÁN,Slovak
FLORIÁN,Czech
FLORIÁN,Spanish
FLORIAN,German
FLORIAN,French
FLORIAN,Romanian
FLORIAN,Polish
FLORIANA,Italian
FLORIANA,Romanian
FLORIANA,Ancient Roman
FLORIANE,French
FLORIANNE,French
FLORIANO,Italian
FLORIANUS,Ancient Roman
FLORIJAN,Croatian
FLORIJAN,Slovene
FLORIMOND,Literature
FLORIMOND,French
FLORIN,Romanian
FLORINA,Romanian
FLORINA,Spanish
FLORINA,Late Roman
FLORINDA,Spanish
FLORINDA,Portuguese
FLORINE,French
FLORINUS,Late Roman
FLORIS,Dutch
FLORO,Italian
FLORO,Spanish
FLORO,Portuguese
FLORRIE,English
FLORRY,Irish
FLORUS,Ancient Roman
FLOSSIE,English
FLOWER,English
FLOYD,English
FLURRY,Irish
FLUTURA,Albanian
FLYNN,English
FOKA,Russian
FOLAMI,Western African
FOLAMI,Yoruba
FOLANT,Welsh
FOLCHER,Ancient Germanic
FOLKE,Swedish
FOLKE,Danish
FÓLKI,Ancient Scandinavian
FOMA,Russian
FONS,Dutch
FORBES,Scottish
FORD,English
FOREST,English
FORREST,English
FORTUNA,Roman Mythology
FORTUNATA,Italian
FORTUNATA,Spanish
FORTUNATA,Portuguese
FORTUNATA,Late Roman
FORTUNATO,Italian
FORTUNATO,Spanish
FORTUNATO,Portuguese
FORTUNATUS,Late Roman
FORTUNE,French
FORTUNE,English
FOSTER ,English
FOSTER ,English
FOTEINI,Greek
FOTINI,Greek
FOTIOS,Greek
FOTIS,Greek
FOUAD,Arabic
FOX,English
FRAN,Spanish
FRAN,English
FRAN,Croatian
FRAN,Slovene
FRANC,Slovene
FRANCA,Italian
FRANCE ,French
FRANCE ,Slovene
FRANCENE,English
FRANCES,English
FRANCESC,Catalan
FRANCESCA,Italian
FRANCESCA,Catalan
FRANCESCA PIA,Italian
FRANCESCO,Italian
FRANCESCO PIO,Italian
FRANCESCU,Corsican
FRANCETTE,French
FRANCI,Slovene
FRANCINE,French
FRANCINE,English
FRANCIS,English
FRANCIS,French
FRANCISCA,Spanish
FRANCISCA,Portuguese
FRANCISCA,Late Roman
FRANCISCO,Spanish
FRANCISCO,Portuguese
FRANCISCO JAVIER,Spanish
FRANCISCUS,Late Roman
FRANCISCUS,Dutch
FRANČIŠEK,Slovene
FRANČIŠKA,Slovene
FRANCISKA,Hungarian
FRANCISQUE,French
FRANCISZEK,Polish
FRANCISZKA,Polish
FRANCK,French
FRANCKA,Slovene
FRANCO,Italian
FRANCO,Ancient Germanic
FRANÇOIS,French
FRANÇOISE,French
FRANÇOIS-MARIE,French
FRANE,Croatian
FRANG,Scottish
FRANGAG,Scottish
FRANJO,Croatian
FRANJO,Serbian
FRANK,English
FRANK,German
FRANK,Dutch
FRANK,French
FRANKA ,German
FRANKA ,Dutch
FRANKA ,Croatian
FRANKENSTEIN,Popular Culture
FRANKIE,English
FRANKLIN,English
FRANKLYN,English
FRANKO,Croatian
FRANNIE,English
FRANNY,English
FRANO,Croatian
FRANS,Dutch
FRANS,Swedish
FRANS,Norwegian
FRANS,Danish
FRANS,Finnish
FRAÑSEZ,Breton
FRAÑSEZA,Breton
FRANTIŠEK,Czech
FRANTIŠEK,Slovak
FRANTIŠKA,Czech
FRANTIŠKA,Slovak
FRANTZISCA,Sardinian
FRANTZISCU,Sardinian
FRANTZISKA,Basque
FRANTZISKO,Basque
FRANZ,German
FRÄNZE,German
FRANZI,German
FRANZISKA,German
FRANZ XAVER,German
FRASER,Scottish
FRASER,English
FRAUKE,German
FRAZIER,Scottish
FRAZIER,English
FREA,Norse Mythology
FRED,English
FRED,Dutch
FRED,German
FRED,French
FRED,Portuguese
FREDA,English
FREDDIE,English
FREDDY,English
FREDDY,Dutch
FREDENAND,Ancient Germanic
FRÉDÉRIC,French
FREDERICA,Portuguese
FREDERICA,English
FREDERICK,English
FREDERICO,Portuguese
FREDERIK,Danish
FREDERIK,Dutch
FREDERIKKE,Danish
FRÉDÉRIQUE,French
FREDIANO,Italian
FREDO,Italian
FREDRIC,English
FREDRICK,English
FREDRIK,Swedish
FREDRIK,Norwegian
FREDRIK,Finnish
FREDRIKA,Swedish
FREDRIKA,Finnish
FREEK,Dutch
FREEMAN,English
FREIDA,English
FREJ,Danish
FREJ,Swedish
FREJA,Danish
FREJA,Swedish
FRENS,Limburgish
FRENSKE,Limburgish
FREY,Norse Mythology
FREYA,Norse Mythology
FREYA,English
FREYA,German
FREYDE,Yiddish
FREYJA,Icelandic
FREYJA,Norse Mythology
FREYR,Norse Mythology
FREYR,Icelandic
FRICIS,Latvian
FRIDA,Swedish
FRIDA,Norwegian
FRIDA,Danish
FRIDA,Ancient Germanic
FRIDENOT,Ancient Germanic
FRIDERIK,Slovene
FRIDESWIDE,History
FRĪDRIHS,Latvian
FRIDTJOF,Norwegian
FRIDUHELM,Ancient Germanic
FRIDUMAN,Ancient Germanic
FRIDUMAR,Ancient Germanic
FRIDURIC,Ancient Germanic
FRIDWALD,Ancient Germanic
FRIEDA,German
FRIEDA,English
FRIEDE,German
FRIEDEMANN,German
FRIEDERIKE,German
FRIEDHELM,German
FRIEDHOLD,German
FRIEDRICH,German
FRIGE,Anglo-Saxon Mythology
FRIGG,Norse Mythology
FRIGIDIANUS,Late Roman
FRIGYES,Hungarian
FRISO,Frisian
FRÍÐA,Ancient Scandinavian
FRÍÐA,Icelandic
FRIÐRIK,Icelandic
FRIÐRIKA,Icelandic
FRIÐÞJÓFR,Ancient Scandinavian
FRIÐUSWIÞ,Anglo-Saxon
FRITIOF,Swedish
FRITJOF,Swedish
FRITJOF,Norwegian
FRITS,Dutch
FRITZ,German
FRITZI,German
FRODE,Norwegian
FRODE,Danish
FRODO,Literature
FRONA,English
FROSINA,Macedonian
FRÓÐI,Ancient Scandinavian
FRØYA,Norwegian
FRUMA,Yiddish
FRUZSINA,Hungarian
FRYDERYK,Polish
FRYDERYKA,Polish
FU,Chinese
FUAD,Arabic
FUAT,Turkish
FŪJIN,Japanese Mythology
FULBERT,French
FULBERT,Ancient Germanic
FULCO,Ancient Germanic
FULGENCIO,Spanish
FULGENTIUS,Late Roman
FULGENZIO,Italian
FULK,English
FULKE,English
FÜLÖP,Hungarian
FULTON,English
FULVIA,Italian
FULVIA,Ancient Roman
FÚLVIO,Portuguese
FULVIO,Italian
FULVIUS,Ancient Roman
FUMIHITO,Japanese
FUMNANYA,Western African
FUMNANYA,Igbo
FUNANYA,Western African
FUNANYA,Igbo
FUNDA,Turkish
FUNGAI,Southern African
FUNGAI,Shona
FUNMILAYO,Western African
FUNMILAYO,Yoruba
FUNS,Limburgish
FUNSKE,Limburgish
FURAHA,Eastern African
FURAHA,Swahili
FURIOSA,Popular Culture
FURKAN,Turkish
FURQAN,Arabic
FURQAN,Urdu
FÜSUN,Turkish
FUYUKO,Japanese
FYFE,Scottish
FYNN,German
FYODOR,Russian
FYOKLA,Russian
GABBY,English
GABE,English
GABI,German
GABI,Romanian
GABI,Hungarian
GABIJA,Lithuanian
GABIJA,Baltic Mythology
GABIN,French
GABINO,Spanish
GABINUS,Late Roman
GABIR,Arabic
GÁBOR,Hungarian
GABR,Arabic
GÁBRIEL,Hungarian
GABRIËL,Dutch
GABRIEL,French
GABRIEL,Spanish
GABRIEL,Portuguese
GABRIEL,German
GABRIEL,Swedish
GABRIEL,Norwegian
GABRIEL,Danish
GABRIEL,Finnish
GABRIEL,Catalan
GABRIEL,English
GABRIEL,Romanian
GABRIEL,Polish
GABRIEL,Czech
GABRIEL,Slovak
GABRIEL,Georgian
GABRIEL,Biblical
GABRIEL,Biblical Latin
GABRIEL,Biblical Greek
GABRIELA,Portuguese
GABRIELA,Polish
GABRIELA,Romanian
GABRIELA,Spanish
GABRIELA,German
GABRIELA,Czech
GABRIELA,Slovak
GABRIELA,Croatian
GABRIELA,Bulgarian
GABRIELE ,Italian
GABRIELE ,German
GABRIELĖ,Lithuanian
GABRIELIUS,Lithuanian
GABRIELLA,Italian
GABRIELLA,Hungarian
GABRIELLA,English
GABRIELLA,Swedish
GABRIËLLE,Dutch
GABRIELLE,French
GABRIELLE,English
GABRIELS,Latvian
GABRIJEL,Croatian
GABRIJEL,Slovene
GABRIJELA,Croatian
GABRIJELA,Slovene
GAD,Biblical
GAD,Biblical Greek
GAD,Biblical Hebrew
GADAR,Armenian
GADISA,Eastern African
GADISA,Oromo
GADISE,Eastern African
GADISE,Oromo
GAE,English
GAEA,Greek Mythology
GAËL,French
GAËL,Breton
GAEL,Breton
GAEL,English
GAEL,Spanish
GAËLLE,French
GAËLLE,Breton
GAENOR,Welsh
GAÉTAN,French
GAËTAN,French
GAETANA,Italian
GAÉTANE,French
GAËTANE,French
GAETANO,Italian
GAFAR,Arabic
GAGE,English
GAHARIET,Arthurian Romance
GAI,Hebrew
GAIA,Greek Mythology
GAIA,Italian
GAIANA,Ancient Greek
GAIANE,Ancient Greek
GAIL,English
GAILA,English
GAIOS,Ancient Greek
GAIOS,Biblical Greek
GAIOZ,Georgian
GAIUS,Ancient Roman
GAIUS,Biblical Latin
GAIUS,Biblical
GAIZKA,Basque
GAJA ,Slovene
GAJA ,Polish
GAJA ,Esperanto
GÁL,Hungarian
GAL ,Hebrew
GAL ,Slovene
GALA ,Russian
GALA ,Spanish
GALADRIEL,Literature
GALAHAD,Arthurian Romance
GALAKTION,Late Greek
GALAKTION,Georgian
GALAL,Arabic
GALCHOBHAR,Ancient Irish
GALE ,English
GALE ,English
GALEAZZO,Italian
GALEN,English
GALENA,Bulgarian
GALENA,Macedonian
GALENE,Ancient Greek
GALENOS,Ancient Greek
GALI,Hebrew
GALIA,Hebrew
GALILA,Arabic
GALILAHI,Indigenous American
GALILAHI,Cherokee
GALINA,Russian
GALINA,Bulgarian
GALINI,Greek
GALIP,Turkish
GALIT,Hebrew
GALL,History
GAL·LA,Catalan
GALLA,Ancient Roman
GALLAGHER,English
GALLCHOBHAR,Irish
GALLO,Italian
GALLUS,Ancient Roman
GALO,Spanish
GALVÃO,Portuguese
GALYA,Russian
GALYA,Bulgarian
GAMAL,Arabic
GAMALIEL,Biblical
GAMALIEL,Biblical Hebrew
GAMIL,Arabic
GAMILA,Arabic
GAMZE,Turkish
GANBAATAR,Mongolian
GANBOLD,Mongolian
GANDALF,Norse Mythology
GANDALF,Literature
GANDÁLFR,Norse Mythology
GANESH,Indian
